size,name,method,time
16,0-1457_Phy0007YUQ_HUMAN_matrix.txt,qaoa,51793.420654296875
12,0-2074_Phy0008CR1_HUMAN_matrix.txt,qaoa,26487.60009765625
17,0-2250_Phy0007XGT_HUMAN_matrix.txt,qaoa,45517.276123046875
17,0-2567_Phy00081A5_HUMAN_matrix.txt,qaoa,51414.9521484375
23,0-2801_Phy00086HI_HUMAN_matrix.txt,qaoa,704307.896484375
17,0-2823_Phy00088LQ_HUMAN_matrix.txt,qaoa,46193.736083984375
24,0-3630_Phy0008IWH_HUMAN_matrix.txt,qaoa,1580519.5700683594
14,0-5280_Phy00087KY_HUMAN_matrix.txt,qaoa,44380.4736328125
